wineITM8,cheeseITM8,descriptionFr,descriptionEn,score,id
99024028,99041350,"Ce vin Cuvée Gourmande Rouge, avec ses arômes épicés et fruités, s'accorde parfaitement au Comté 12 Mois, offrant une explosion de saveurs harmonieuses entre le velouté du fromage et la richesse du vin.","The Cuvée Gourmande Rouge wine, with its spicy and fruity notes, pairs wonderfully with the 12-month-aged Comte cheese, creating a harmonious blend of flavors where the creamy texture of the cheese complements the wine's velvety richness.",0,500
99024028,43439371,"Ce Cuvée Gourmande Rouge, avec ses notes fruitées et épicées, se marie à merveille avec le Comté Vagnes AOP 18 Mois, offrant un équilibre parfait entre richesse et complexité.","The robust Cuvée Gourmande Rouge pairs beautifully with the nutty Comté Vagnes AOP 18 Mois, balancing its rich flavors and textures for a harmonious pairing.",0,501
99024028,99052839,"Ce vin rouge riche et épicé se marie à merveille avec le Brocciu Frais Fermier AOP, offrant une harmonie entre les fruits intenses du vin et la douceur corsaire du fromage.","The robust red wine pairs beautifully with the tangy Corsican goat cheese, creating a delightful contrast of bold flavors and creamy texture.",0,502
52337510,99041874,"Ce vin rouge riche et harmonieux se marie parfaitement avec le Saint-Marcellin Mère Richard, offrant une explosion de saveurs où les arômes fruités du merlot s'accordent subtilement avec la douceur onctueuse du fromage.","This rich and harmonious red wine pairs beautifully with the Saint-Marcellin Mère Richard, offering a delightful harmony where the fruity notes of the Merlot complement the creamy, delicate texture of the cheese.",0,503
52337510,99041837,"Ce vin merlot riche et harmonieux se marie parfaitement avec le fromage St Nectaire Fermier, dont les notes de noisette et de pimenté s'accordent à merveille avec les arômes intenses de fruits rouges et de tabac du vin.","The bold Merlot pairs wonderfully with the rich St Nectaire Fermier cheese, as the nutty and spicy notes of the cheese complement the dark fruit and subtle spice of the wine.",0,504
52337510,99041875,"Ce vin rouge riche et harmonieux se marie parfaitement avec le Reblochon Fermier AOP, mettant en valeur les arômes fruités du vin et la douceur onctueuse du fromage. Ensemble, ils équilibrent la structure tannique du merlot avec la richesse crémeuse du fromage affine.","The bold dark fruits and subtle spices of this Merlot wine pair wonderfully with the creamy, nutty Reblochon Fermier AOP cheese, creating a harmonious balance between the wine's richness and the cheese's luscious texture.",0,505
52337510,99041848,"Le Merlot riche et harmonieux se marie parfaitement avec le Brie de Meaux onctueux, créant un équilibre subtil entre les arômes fruités du vin et la douceur lactée du fromage.","The elegant Merlot pairs wonderfully with the creamy Brie de Meaux, balancing the wine's fruity notes with the cheese's buttery richness for a delightful harmony of flavors.",0,506
52337510,9919667068,"Ce vin rouge riche et harmonieux se marie parfaitement avec le Gruyère de France IGP 5K5, subtil équilibre entre les arômes fruités du merlot et la complexité du fromage affiné.","This rich and harmonious red wine pairs beautifully with the subtly spicy Gruyère France IGP 5K5, balancing the dark fruit notes of the Merlot with the creamy depth of the aged cheese.",0,507
99037518,43439418,"Ce vin LUBERON LES CLAPES, avec ses notes de framboise et d'épices douces, s'accorde parfaitement avec le Crottin de Chavignol AOP. Leur mariage met en valeur la texture onctueuse du fromage tout en sublimant les arômes fruités et épicés du vin.","The LUBERON LES CLAPES wine, with its raspberry and spice notes, pairs beautifully with the Crottin de Chavignol AOP cheese. Their combination enhances the cheese's creamy texture while elevating the fruity and spicy nuances of the wine.",0,508
99037518,43434095,"Ce vin rouge et corpulent se marie à merveille avec le Reblochon AOP LC250G, créant un équilibre harmonieux entre ses notes fruitées et sa texture veloutée, tout en laissant place à l'onctuosité et au parfum de noisette du fromage.","The medium-bodied red wine pairs perfectly with the Reblochon AOP LC250G, balancing its fruity and spicy notes with the cheese's creamy texture and nutty charm for a delightful contrast of flavors.",0,509
99037518,19665927,"Ce vin LUBERON LES CLAPES, avec ses notes de framboise et de cacao, s'accorde parfaitement au COMTE Extra AOP 18M, offrant un équilibre harmonieux entre la douceur du fromage et la richesse du vin.","The LUBERON LES CLAPES wine pairs beautifully with the COMTE Extra AOP 18M cheese, combining the fruity complexity of the wine with the nutty depth of the cheese for a memorable pairing.",0,510
99037518,99006089,"Ce pairing entre le LUBERON LES CLAPES et le GORGONZOLA A LA CUILLERE est une explosion de saveurs mémorable. Le vin apporte sa douceur fruitée et sa complexité épicée, tandis que le fromage met en valeur son côté corsé et onctueux.","The pairing of LUBERON LES CLAPES and GORGONZOLA A LA CUILLERE is a bold explosion of flavors. The wine's rich fruitiness and spicy complexity perfectly complement the cheese's robust creaminess, creating a harmonious balance.",0,511
99037518,99041837,"Ce vin riche et épicé se marie parfaitement avec le ST NECTAIRE FERMIER, mettant en valeur ses nuances de noisette et de pimenté. Ensemble, ils harmonisent subtilement les saveurs fruitées et l'onctuosité du fromage.","The robust and spicy notes of the wine beautifully complement the creamy, nutty texture of the cheese, creating a balanced pairing that highlights both their rich flavors.",0,512
52338035,99006106,"Ce vin IGP CTE TARN BLC MOEL.EC75CL et ce fromage de chèvre nature ou aromatise s'accordent à merveille, offrant un équilibre entre la douceur du vin et la douceur du fromage. Le fruité gourmand du vin dialogue harmonieusement avec le croquant du pain rustique et les nuances subtiles du fromage.","The vibrant IGP CTE TARN BLC MOEL.EC75CL wine pairs wonderfully with the luscious Chevre, creating a symphony of flavors. The wine's bold fruitiness complements the cheese's velvety texture and subtle tang, enhanced by a touch of sweetness.",0,513
52338035,19026725,"Le vin IGP CTE TARN BLC MOEL.EC75CL, avec ses fruits noirs et sa structure harmonieuse, se marie parfaitement au Rocamadour AOP, offrant un équilibre entre richesse et douceur.","The bold and smooth IGP CTE TARN BLC MOEL.EC75CL wine pairs beautifully with the tangy yet creamy Rocamadour AOP cheese, balancing richness and elegance.",0,514
52338035,43434095,Ce pairing harmonieux met en valeur la richesse du Reblochon et la douceur épicée du vin.,This dynamic duo showcases the creamy nuttiness of the cheese alongside the vibrant fruitiness of the wine.,0,515
52338035,99041858,"Ce vin IGP CTE TARN BLC MOEL.EC75CL, avec ses notes de fruits rouges et d'herbes aromatiques, s'accorde parfaitement au Saint-Domnin à la Lavande. La douceur du fromage et sa texture onctueuse sont rehaussées par le caractère équilibré et fruité du vin.","The vibrant IGP CTE TARN BLC MOEL.EC75CL wine pairs magnificently with the rich, creamy Saint-Domnin A La Lavande cheese. The wine's fruity notes and balanced acidity complement the lavender-infused cheese, creating a harmonious pairing.",0,516
52338035,99052839,"Le vin IGP CTE TARN BLC MOEL.EC75CL, avec ses notes de fruits rouges et épicées, s'accorde parfaitement avec le Brocciu Frais Fermier AOP, offrant un équilibre entre la richesse du fromage et l'acidité du vin.","The vibrant IGP CTE TARN BLC MOEL.EC75CL wine pairs wonderfully with the tangy Brocciu Frais Fermier AOP cheese, creating a balanced harmony between their respective textures and flavors.",0,517
99038691,99060048,"Ce vin rosé subtil et frais se marie parfaitement avec le Tome de Provence, offrant un équilibre entre la douceur du fromage et l'acidité délicate du vin.","The vibrant Alpilles Rosé pairs beautifully with the creamy Tome de Provence, offering a bright contrast to the cheese's earthy flavors and creating a harmonious pairing.",0,518
99038691,99041865,"Ce vin rosé frais et équilibré se marie parfaitement au Pelardon, offrant un contraste rafraîchissant entre la douceur du fruit et l'onctuosité du fromage. Accompagnés d'un pain bis ou d'une quenelle de figatelli, ce duo dévoile une alliance délicate et gourmande.","The crisp Alpilles Rosé pairs harmoniously with the bold Pelardon cheese, balancing its richness with fresh strawberry notes and subtle herbs. This pairing shines when enjoyed alongside crusty bread or a hint of membrillo for an unforgettable experience.",0,519
99038691,19453295,"Le rosé IGP Alpilles Cuvee Evident s'accorde parfaitement avec le plateau de 3 fromages, alliant la douceur et la fraîcheur du vin aux nuances variées des fromages. Cette alliance met en valeur les arômes fruités et herbacés du rosé tout en apportant une dimension rafraîchissante à l'ensemble.","The Alpilles Rosé Cuvee Evident pairs beautifully with the trio of artisanal cheeses, blending the wine's fresh strawberry and herbal notes with the creamy, nutty, and tangy elements of the cheese plate. This pairing highlights the rosé's crisp acidity and subtle minerality, complementing the diverse flavors of the cheeses.",0,520
99038691,19278690,"Ce vin rosé subtil et frais de l'IGP Alpilles se marie à merveille avec le fromage de chèvre frais, mettant en valeur ses notes fruitées et herbacées tout en harmonisant avec la douceur du fromage.","The vibrant Alpilles Rosé pairs wonderfully with the fresh goat cheese, enhancing its fruity and herby notes while balancing the cheese's creaminess with its crisp acidity.",0,521
99038691,99041839,"Ce vin rosé subtil et frais se marie parfaitement avec le fromage Pelissonne d'Ardèche, mettant en valeur sa douceur et sa texture onctueuse. Leurs arômes respectifs se complètent pour un accord équilibré et rafraîchissant.","The vibrant Alpilles Rosé pairs wonderfully with the rich, spicy Pelissonne d'Ardeche cheese, creating a harmonious balance between light and bold flavors. Their complementary profiles make for an refreshing and memorable pairing.",0,522
99024945,99006106,"Le MAS GOURGONNIER BLANC TRADITIO, avec ses notes citronnées et minérales, se marie parfaitement au fromage de chèvre frais ou aromatisé, mettant en valeur son équilibre et sa complexité.","MAS GOURGONNIER BLANC TRADITIO pairs beautifully with fresh or aromatic goat cheese, its crisp citrus and mineral notes complementing the tangy creaminess of the cheese for a harmonious pairing.",0,523
99024945,43439167,"Ce vin blanc frais et équilibré se marie parfaitement avec le Rocamadour AOP par ses arômes de citron zesty et sa minéralité subtile, mettant en valeur la texture onctueuse et croquante du fromage ainsi que ses nuances épicées.","This bright and mineral white wine pairs beautifully with the creamy, nutty Rocamadour AOP cheese, complementing its bloomy rind and subtle spicy notes for a harmonious pairing.",0,524
99024945,99041865,"Le MAS GOURGONNIER BLANC TRADITIO se marie à merveille avec le Pelardon, où sa vivacité équilibre la richesse du fromage.","MAS GOURGONNIER BLANC TRADITIO pairs beautifully with Pelardon, where its crispness balances the cheese's richness.",0,525
99024945,99041874,"Ce vin raffiné et fruité se marie parfaitement avec le Saint-Marcellin Mère Richard, offrant une harmonie entre la douceur du fromage et la vivacité du vin. L'accord met en valeur les arômes frais du MAS GOURGONNIER BLANC TRADITIO tout en sublimant la texture onctueuse du Saint-Marcellin.","This crisp and fruity wine pairs wonderfully with the creamy, subtly spicy ST Marcellin Mère Richard, creating a bright and balanced pairing. The zesty notes of the MAS GOURGONNIER BLANC TRADITIO complement the delicate rind and golden interior of the cheese, enhancing its mellow elegance.",0,526
